Date,Close
2023-01-03,123.63253784179688
2023-01-04,124.90770721435548
2023-01-05,123.58309936523438
2023-01-06,128.13023376464844
2023-01-09,128.65414428710938
2023-01-10,129.2274932861328
2023-01-11,131.9557647705078
2023-01-12,131.876708984375
2023-01-13,133.21116638183594
2023-01-17,134.37762451171875
2023-01-18,133.65597534179688
2023-01-19,133.71530151367188
2023-01-20,136.28541564941406
2023-01-23,139.48817443847656
2023-01-24,140.891845703125
2023-01-25,140.22955322265625
2023-01-26,142.305419921875
2023-01-27,144.2527618408203
2023-01-30,141.3564453125
2023-01-31,142.63165283203125
2023-02-01,143.75851440429688
2023-02-02,149.08657836914062
2023-02-03,152.72427368164062
2023-02-06,149.986083984375
2023-02-07,152.87255859375
2023-02-08,150.17393493652344
2023-02-09,149.13600158691406
2023-02-10,149.50230407714844
2023-02-13,152.31396484375
2023-02-14,151.67044067382812
2023-02-15,153.7791748046875
2023-02-16,152.17535400390625
2023-02-17,151.0269317626953
2023-02-21,146.99755859375
2023-02-22,147.4232940673828
2023-02-23,147.90838623046875
2023-02-24,145.24522399902344
2023-02-27,146.44314575195312
2023-02-28,145.93824768066406
2023-03-01,143.8592071533203
2023-03-02,144.4532470703125
2023-03-03,149.52207946777344
2023-03-06,152.29417419433594
2023-03-07,150.08642578125
2023-03-08,151.34375
2023-03-09,149.08648681640625
2023-03-10,147.01736450195312
2023-03-13,148.9676971435547
2023-03-14,151.0665283203125
2023-03-15,151.46255493164062
2023-03-16,154.29397583007812
2023-03-17,153.45249938964844
2023-03-20,155.82850646972656
2023-03-21,157.68975830078125
2023-03-22,156.25421142578125
2023-03-23,157.34323120117188
2023-03-24,158.65005493164062
2023-03-27,156.69972229003906
2023-03-28,156.0760040283203
2023-03-29,159.1648712158203
2023-03-30,160.73899841308594
2023-03-31,163.2536163330078
2023-04-03,164.51092529296875
2023-04-04,163.9763641357422
2023-04-05,162.12503051757812
2023-04-06,163.01602172851562
2023-04-10,160.41229248046875
2023-04-11,159.194580078125
2023-04-12,158.50157165527344
2023-04-13,163.90704345703125
2023-04-14,163.560546875
2023-04-17,163.580322265625
2023-04-18,164.80795288085938
2023-04-19,165.9563751220703
2023-04-20,164.98614501953125
2023-04-21,163.37245178222656
2023-04-24,163.67933654785156
2023-04-25,162.1349334716797
2023-04-26,162.12503051757812
2023-04-27,166.7285919189453
2023-04-28,167.9859161376953
2023-05-01,167.89678955078125
2023-05-02,166.8572998046875
2023-05-03,165.77816772460938
2023-05-04,164.13473510742188
2023-05-05,171.8370819091797
2023-05-08,171.76776123046875
2023-05-09,170.05503845214844
2023-05-10,171.82717895507812
2023-05-11,172.01528930664062
2023-05-12,171.0833740234375
2023-05-15,170.58767700195312
2023-05-16,170.58767700195312
2023-05-17,171.20233154296875
2023-05-18,173.54200744628906
2023-05-19,173.65106201171875
2023-05-22,172.69932556152344
2023-05-23,170.08206176757812
2023-05-24,170.35964965820312
2023-05-25,171.499755859375
2023-05-26,173.91871643066406
2023-05-30,175.77264404296875
2023-05-31,175.72303771972656
2023-06-01,178.53858947753906
2023-06-02,179.39117431640625
2023-06-05,178.03297424316406
2023-06-06,177.66616821289062
2023-06-07,176.2881317138672
2023-06-08,179.01446533203125
2023-06-09,179.40109252929688
2023-06-12,182.20669555664065
2023-06-13,181.7308349609375
2023-06-14,182.3653564453125
2023-06-15,184.40757751464844
2023-06-16,183.3269805908203
2023-06-20,183.4162139892578
2023-06-21,182.3752593994141
2023-06-22,185.3890380859375
2023-06-23,185.07180786132807
2023-06-26,183.67398071289065
2023-06-27,186.43991088867188
2023-06-28,187.61965942382807
2023-06-29,187.95675659179688
