Date,Close
2023-01-03,123.47062683105467
2023-01-04,124.74412536621094
2023-01-05,123.42127227783205
2023-01-06,127.9624252319336
2023-01-09,128.48565673828125
2023-01-10,129.0582275390625
2023-01-11,131.78294372558594
2023-01-12,131.70396423339844
2023-01-13,133.03671264648438
2023-01-17,134.2016143798828
2023-01-18,133.48095703125
2023-01-19,133.54017639160156
2023-01-20,136.10694885253906
2023-01-23,139.30551147460938
2023-01-24,140.7073211669922
2023-01-25,140.04591369628906
2023-01-26,142.11904907226562
2023-01-27,144.06385803222656
2023-01-30,141.17132568359375
2023-01-31,142.44482421875
2023-02-01,143.5702667236328
2023-02-02,148.89134216308594
2023-02-03,152.5242462158203
2023-02-06,149.78965759277344
2023-02-07,152.67234802246094
2023-02-08,149.97723388671875
2023-02-09,148.94065856933594
2023-02-10,149.3065185546875
2023-02-13,152.11448669433594
2023-02-14,151.47181701660156
2023-02-15,153.57777404785156
2023-02-16,151.97604370117188
2023-02-17,150.82913208007812
2023-02-21,146.80506896972656
2023-02-22,147.23019409179688
2023-02-23,147.71466064453125
2023-02-24,145.05503845214844
2023-02-27,146.25137329101562
2023-02-28,145.74710083007812
2023-03-01,143.67080688476562
2023-03-02,144.26405334472656
2023-03-03,149.3262939453125
2023-03-06,152.09469604492188
2023-03-07,149.889892578125
2023-03-08,151.14552307128906
2023-03-09,148.89125061035156
2023-03-10,146.82484436035156
2023-03-13,148.7726287841797
2023-03-14,150.86866760253906
2023-03-15,151.26417541503906
2023-03-16,154.09193420410156
2023-03-17,153.25149536132812
2023-03-20,155.62442016601562
2023-03-21,157.4832305908203
2023-03-22,156.04957580566406
2023-03-23,157.13717651367188
2023-03-24,158.44227600097656
2023-03-27,156.49449157714844
2023-03-28,155.87158203125
2023-03-29,158.9564208984375
2023-03-30,160.5285186767578
2023-03-31,163.03982543945312
2023-04-03,164.29550170898438
2023-04-04,163.76161193847656
2023-04-05,161.91268920898438
2023-04-06,162.80255126953125
2023-04-10,160.20217895507812
2023-04-11,158.98606872558594
2023-04-12,158.29397583007812
2023-04-13,163.6923828125
2023-04-14,163.3463592529297
2023-04-17,163.3660888671875
2023-04-18,164.5921173095703
2023-04-19,165.73902893066406
2023-04-20,164.7700958251953
2023-04-21,163.1584930419922
2023-04-24,163.46498107910156
2023-04-25,161.92259216308594
